time,low,high,open,close,volume
2024-06-01 22:10:00,67731.26,67749.68,67731.26,67743.82,2.3073059
2024-06-01 22:11:00,67733.0,67755.16,67744.37,67755.16,2.52132373
2024-06-01 22:12:00,67750.01,67759.0,67755.16,67752.65,2.63872468
2024-06-01 22:13:00,67734.59,67751.09,67751.09,67739.72,1.14541472
2024-06-01 22:14:00,67733.18,67739.46,67738.69,67733.18,0.74521683
2024-06-01 22:15:00,67733.72,67750.01,67735.3,67745.82,3.24831147
2024-06-01 22:16:00,67740.57,67746.08,67746.08,67743.45,0.55655006
2024-06-01 22:17:00,67741.06,67743.45,67743.45,67743.41,0.50539385
2024-06-01 22:18:00,67716.4,67743.41,67743.41,67720.62,3.91442396
2024-06-01 22:19:00,67700.01,67721.08,67720.66,67700.17,5.9866312
2024-06-01 22:20:00,67700.17,67716.7,67700.17,67710.63,0.56529867
2024-06-01 22:21:00,67709.92,67726.49,67710.76,67726.49,0.75870914
2024-06-01 22:22:00,67724.08,67751.32,67726.49,67748.6,3.23884054
2024-06-01 22:23:00,67748.67,67753.97,67751.27,67753.97,2.33053205
2024-06-01 22:24:00,67752.74,67773.5,67752.74,67770.78,1.57040221
2024-06-01 22:25:00,67765.09,67808.27,67770.77,67802.99,7.28357377
2024-06-01 22:26:00,67803.21,67837.33,67803.21,67810.41,4.95320367
2024-06-01 22:27:00,67786.46,67813.38,67810.41,67798.34,9.55848144
2024-06-01 22:28:00,67781.54,67799.71,67798.34,67799.71,6.62783427
2024-06-01 22:29:00,67795.3,67814.66,67799.71,67801.71,5.52797547
2024-06-01 22:30:00,67771.19,67800.0,67799.37,67778.54,16.94469854
2024-06-01 22:31:00,67755.93,67783.84,67778.54,67755.94,4.40500144
2024-06-01 22:32:00,67725.63,67755.94,67755.94,67726.27,2.68929908
2024-06-01 22:33:00,67713.67,67726.27,67726.26,67719.12,0.85404378
2024-06-01 22:34:00,67719.11,67753.73,67719.12,67744.83,1.71164532
2024-06-01 22:35:00,67741.63,67750.0,67744.96,67750.0,0.46093416
2024-06-01 22:36:00,67746.7,67750.0,67750.0,67750.0,0.19977009
2024-06-01 22:37:00,67749.38,67750.0,67750.0,67750.0,0.24085414
2024-06-01 22:38:00,67720.01,67752.45,67749.99,67725.62,0.38972196
2024-06-01 22:39:00,67725.47,67742.12,67725.62,67737.89,1.81360464
2024-06-01 22:40:00,67725.59,67738.07,67736.81,67728.49,0.88462988
2024-06-01 22:41:00,67724.49,67732.89,67728.62,67724.49,1.11800367
2024-06-01 22:42:00,67720.0,67724.5,67724.49,67722.48,0.16886973
2024-06-01 22:43:00,67720.1,67728.66,67722.48,67725.23,0.64806955
2024-06-01 22:44:00,67720.02,67727.58,67725.22,67720.02,0.80954534
2024-06-01 22:45:00,67718.52,67725.35,67720.02,67719.13,0.5122296
2024-06-01 22:46:00,67717.32,67753.26,67719.12,67744.59,1.52887988
2024-06-01 22:47:00,67742.47,67754.71,67744.53,67742.47,2.00070616
2024-06-01 22:48:00,67738.68,67748.83,67742.46,67738.98,0.7182921
2024-06-01 22:49:00,67738.66,67741.25,67738.99,67738.67,0.4508495
2024-06-01 22:50:00,67723.47,67738.67,67738.67,67725.35,1.15857129
2024-06-01 22:51:00,67724.02,67729.57,67725.35,67729.57,0.22540517
2024-06-01 22:52:00,67727.67,67730.0,67729.57,67727.75,2.5380122
2024-06-01 22:53:00,67727.67,67727.99,67727.74,67727.68,0.83032439
2024-06-01 22:54:00,67724.88,67727.68,67727.67,67724.88,1.14971262
2024-06-01 22:55:00,67719.0,67741.34,67720.12,67738.08,1.11294139
2024-06-01 22:56:00,67721.05,67737.26,67737.26,67722.59,0.79435139
2024-06-01 22:57:00,67720.09,67729.46,67722.58,67721.27,1.15850701
2024-06-01 22:58:00,67720.09,67724.17,67721.12,67723.09,0.56124132
2024-06-01 22:59:00,67713.65,67723.08,67723.08,67718.51,1.17085203
2024-06-01 23:00:00,67719.0,67740.34,67719.0,67735.19,1.14212735
2024-06-01 23:01:00,67734.2,67740.48,67735.92,67735.74,0.61249424
2024-06-01 23:02:00,67735.71,67746.38,67735.74,67745.28,0.87476764
2024-06-01 23:03:00,67744.04,67777.97,67745.28,67773.19,1.44727207
2024-06-01 23:04:00,67761.84,67769.71,67769.71,67761.84,0.32980456
2024-06-01 23:05:00,67755.49,67766.35,67763.61,67758.72,0.52815776
2024-06-01 23:06:00,67750.68,67762.11,67758.72,67750.69,0.48782785
2024-06-01 23:07:00,67747.37,67764.21,67750.69,67759.13,1.32950149
2024-06-01 23:08:00,67738.23,67763.97,67758.4,67746.32,1.70656411
2024-06-01 23:09:00,67733.73,67746.13,67746.13,67742.29,0.90378346
2024-06-01 23:10:00,67742.29,67775.57,67742.29,67774.24,3.39406247
2024-06-01 23:11:00,67734.34,67774.93,67772.83,67737.38,1.91013331
2024-06-01 23:12:00,67731.25,67739.13,67736.88,67735.61,1.10944625
2024-06-01 23:13:00,67727.64,67739.03,67736.64,67736.04,1.80216117
2024-06-01 23:14:00,67727.62,67736.41,67732.7,67727.62,0.54904832
2024-06-01 23:15:00,67727.62,67737.49,67727.63,67735.89,0.89621672
2024-06-01 23:16:00,67718.15,67736.13,67734.24,67733.42,1.51377074
2024-06-01 23:17:00,67733.38,67753.31,67733.38,67752.86,0.75274336
2024-06-01 23:18:00,67740.74,67752.85,67745.26,67752.23,1.31359869
2024-06-01 23:19:00,67740.84,67752.84,67751.47,67742.69,0.206084
2024-06-01 23:20:00,67740.76,67745.92,67742.6,67742.4,0.53702229
2024-06-01 23:21:00,67742.39,67746.04,67742.4,67742.4,0.66793743
2024-06-01 23:22:00,67736.65,67743.36,67742.41,67738.48,0.35621738
2024-06-01 23:23:00,67734.52,67742.55,67741.36,67742.55,0.61744236
2024-06-01 23:24:00,67735.11,67747.18,67742.54,67738.41,0.48352676
2024-06-01 23:25:00,67714.65,67738.18,67738.18,67714.65,0.58647894
2024-06-01 23:26:00,67712.36,67719.96,67713.5,67718.81,0.17043579
2024-06-01 23:27:00,67712.37,67718.82,67718.82,67717.22,0.45267894
2024-06-01 23:28:00,67700.59,67718.82,67717.22,67701.49,0.72522834
2024-06-01 23:29:00,67700.0,67711.77,67702.78,67700.36,0.76575609
2024-06-01 23:30:00,67691.96,67700.61,67700.35,67692.59,1.71356249
2024-06-01 23:31:00,67692.15,67699.73,67694.24,67692.15,0.52828146
2024-06-01 23:32:00,67692.52,67701.87,67696.97,67697.77,0.47623006
2024-06-01 23:33:00,67685.71,67698.05,67697.76,67695.3,1.14934019
2024-06-01 23:34:00,67693.23,67702.47,67693.31,67701.37,0.58083157
2024-06-01 23:35:00,67698.27,67717.32,67702.03,67703.48,1.49687114
2024-06-01 23:36:00,67700.92,67714.45,67703.67,67707.89,0.48187277
2024-06-01 23:37:00,67702.69,67713.81,67708.22,67702.69,1.04650984
2024-06-01 23:38:00,67698.49,67702.68,67702.68,67701.12,0.33318061
2024-06-01 23:39:00,67701.11,67711.33,67701.12,67707.93,0.15795962
2024-06-01 23:40:00,67705.15,67710.82,67707.92,67709.14,0.15787201
2024-06-01 23:41:00,67707.69,67712.18,67712.18,67707.98,0.3938831
2024-06-01 23:42:00,67693.22,67707.99,67707.99,67693.29,0.78575638
2024-06-01 23:43:00,67679.25,67693.28,67693.28,67682.38,1.37298654
2024-06-01 23:44:00,67678.48,67687.77,67682.38,67680.02,0.9824599
2024-06-01 23:45:00,67672.98,67693.91,67679.0,67688.44,0.79707425
2024-06-01 23:46:00,67674.71,67688.44,67688.44,67680.3,0.64529393
2024-06-01 23:47:00,67676.31,67686.5,67678.37,67678.74,0.8016619
2024-06-01 23:48:00,67677.89,67698.45,67678.75,67698.21,0.94429137
2024-06-01 23:49:00,67689.01,67698.21,67698.21,67695.45,0.47999953
2024-06-01 23:50:00,67686.71,67701.38,67695.45,67698.01,1.22761218
2024-06-01 23:51:00,67695.68,67706.58,67700.91,67706.58,0.44881497
2024-06-01 23:52:00,67698.5,67707.91,67706.58,67700.58,0.94547399
2024-06-01 23:53:00,67700.58,67706.56,67700.58,67704.85,0.53452859
2024-06-01 23:54:00,67703.86,67707.91,67705.02,67707.91,0.20526248
2024-06-01 23:55:00,67703.13,67718.82,67707.91,67704.08,0.80226421
2024-06-01 23:56:00,67703.76,67716.53,67704.09,67712.25,0.59606607
2024-06-01 23:57:00,67704.85,67714.08,67710.17,67713.21,0.46031522
2024-06-01 23:58:00,67713.2,67732.84,67713.2,67725.44,0.77970087
2024-06-01 23:59:00,67711.75,67729.27,67725.44,67719.29,1.25927748
2024-06-02 00:00:00,67708.11,67721.73,67719.29,67719.96,1.88824009
2024-06-02 00:01:00,67707.68,67717.35,67714.16,67709.88,0.65535801
2024-06-02 00:02:00,67689.7,67709.88,67709.88,67691.31,1.00150627
2024-06-02 00:03:00,67691.22,67713.06,67692.33,67713.06,5.65254704
2024-06-02 00:04:00,67710.77,67721.33,67713.05,67715.05,2.99752489
2024-06-02 00:05:00,67714.9,67733.19,67719.87,67728.9,3.33127942
2024-06-02 00:06:00,67717.98,67730.35,67728.9,67718.39,4.08469187
2024-06-02 00:07:00,67701.62,67718.4,67718.4,67716.83,4.23976085
2024-06-02 00:08:00,67705.28,67716.83,67714.2,67715.4,3.22684482
2024-06-02 00:09:00,67714.15,67719.44,67714.83,67717.56,1.61572021
2024-06-02 00:10:00,67711.37,67724.3,67717.56,67719.45,1.78687196
2024-06-02 00:11:00,67714.56,67731.4,67719.46,67728.53,2.36964851
2024-06-02 00:12:00,67723.23,67730.44,67728.61,67730.09,1.74983692
2024-06-02 00:13:00,67703.19,67731.69,67729.65,67704.67,0.65116963
2024-06-02 00:14:00,67695.13,67709.63,67704.67,67709.33,6.02655867
2024-06-02 00:15:00,67708.34,67728.52,67709.32,67724.89,2.32644635
2024-06-02 00:16:00,67725.89,67756.69,67725.89,67742.13,0.92452601
2024-06-02 00:17:00,67742.13,67759.96,67742.13,67752.72,1.14024179
2024-06-02 00:18:00,67751.44,67759.25,67757.01,67756.07,1.08110608
2024-06-02 00:19:00,67754.64,67764.08,67760.0,67760.55,1.20726427
2024-06-02 00:20:00,67740.23,67760.64,67760.64,67746.24,2.66399823
2024-06-02 00:21:00,67725.97,67749.75,67746.24,67729.71,1.40606082
2024-06-02 00:22:00,67729.71,67750.14,67729.71,67746.33,1.51892295
2024-06-02 00:23:00,67735.7,67748.47,67745.31,67737.99,1.45864548
2024-06-02 00:24:00,67741.05,67749.14,67741.41,67747.06,0.68957261
2024-06-02 00:25:00,67747.06,67754.66,67747.06,67753.15,1.17581675
2024-06-02 00:26:00,67751.5,67761.1,67753.04,67754.01,1.79994949
2024-06-02 00:27:00,67722.88,67758.03,67756.05,67730.61,1.51188538
2024-06-02 00:28:00,67726.49,67744.35,67726.51,67743.06,1.22060243
2024-06-02 00:29:00,67742.22,67761.09,67742.22,67745.4,1.7358889
2024-06-02 00:30:00,67740.51,67745.4,67745.39,67744.72,1.38464974
2024-06-02 00:31:00,67736.35,67747.83,67744.72,67736.78,2.53536742
2024-06-02 00:32:00,67732.73,67743.37,67736.34,67737.18,0.69524019
2024-06-02 00:33:00,67736.93,67740.08,67737.21,67739.31,0.11411764
2024-06-02 00:34:00,67730.23,67740.08,67739.3,67740.07,0.33608575
2024-06-02 00:35:00,67730.09,67740.07,67740.07,67735.36,0.91427946
2024-06-02 00:36:00,67730.58,67736.56,67735.35,67733.04,0.43091638
2024-06-02 00:37:00,67722.01,67734.27,67733.03,67722.01,0.22678839
2024-06-02 00:38:00,67702.99,67730.57,67722.01,67726.56,0.94358164
2024-06-02 00:39:00,67723.03,67730.58,67726.97,67729.66,0.5259833
2024-06-02 00:40:00,67723.02,67740.69,67729.96,67740.69,0.45651437
2024-06-02 00:41:00,67739.72,67747.7,67740.69,67746.36,0.88830726
2024-06-02 00:42:00,67736.55,67748.3,67746.48,67743.4,1.44330075
2024-06-02 00:43:00,67746.69,67771.41,67746.69,67769.33,1.33603318
2024-06-02 00:44:00,67761.72,67771.22,67769.69,67768.43,0.11925058
2024-06-02 00:45:00,67755.19,67770.76,67768.03,67757.3,1.36244208
2024-06-02 00:46:00,67739.5,67757.5,67757.3,67749.49,0.52612024
2024-06-02 00:47:00,67747.84,67771.33,67749.47,67770.85,0.55951277
2024-06-02 00:48:00,67753.81,67770.63,67769.9,67756.79,0.71315213
2024-06-02 00:49:00,67753.7,67762.71,67753.82,67759.91,0.43156518
2024-06-02 00:50:00,67759.31,67767.88,67759.91,67766.25,0.51032393
2024-06-02 00:51:00,67766.24,67774.65,67766.25,67773.81,2.3519018
2024-06-02 00:52:00,67776.21,67784.2,67777.74,67784.2,0.52450928
2024-06-02 00:53:00,67784.2,67868.63,67784.2,67855.45,1.94826657
2024-06-02 00:54:00,67825.87,67854.91,67854.91,67825.87,1.63744048
2024-06-02 00:55:00,67825.88,67841.41,67826.68,67841.41,0.5693527
2024-06-02 00:56:00,67838.88,67853.66,67841.41,67838.89,0.50249237
2024-06-02 00:57:00,67802.17,67838.89,67838.89,67816.18,5.78733249
2024-06-02 00:58:00,67792.85,67819.11,67805.29,67811.37,2.56692859
2024-06-02 00:59:00,67809.56,67843.39,67813.16,67830.21,0.5067546
2024-06-02 01:00:00,67828.62,67851.43,67834.58,67829.38,0.87243165
2024-06-02 01:01:00,67822.18,67836.02,67827.38,67822.19,1.21616134
2024-06-02 01:02:00,67815.88,67822.2,67822.19,67816.45,0.46670699
2024-06-02 01:03:00,67810.48,67817.97,67816.44,67816.79,2.6633515
2024-06-02 01:04:00,67803.12,67816.89,67816.78,67807.71,2.63777327
2024-06-02 01:05:00,67766.0,67804.27,67804.27,67772.51,0.87672774
2024-06-02 01:06:00,67767.47,67787.33,67772.38,67780.71,3.33119135
2024-06-02 01:07:00,67768.25,67793.35,67780.71,67775.02,5.92912221
2024-06-02 01:08:00,67773.33,67777.65,67773.57,67776.31,0.71184378
2024-06-02 01:09:00,67764.4,67778.13,67777.16,67764.41,4.52880574
2024-06-02 01:10:00,67719.87,67764.41,67764.4,67722.63,3.5929371
2024-06-02 01:11:00,67704.22,67722.63,67721.11,67708.72,2.94692935
2024-06-02 01:12:00,67713.69,67733.22,67716.12,67730.2,1.21999562
2024-06-02 01:13:00,67730.21,67764.36,67731.7,67761.27,5.37346794
2024-06-02 01:14:00,67749.6,67761.27,67761.27,67756.42,2.79560088
2024-06-02 01:15:00,67754.61,67768.47,67754.69,67764.82,0.78549595
2024-06-02 01:16:00,67764.82,67799.46,67764.82,67796.78,1.19468364
2024-06-02 01:17:00,67792.54,67806.16,67796.53,67792.54,3.28221216
2024-06-02 01:18:00,67780.0,67792.53,67792.53,67780.0,3.27848453
2024-06-02 01:19:00,67779.73,67797.93,67779.83,67795.41,2.70255225
2024-06-02 01:20:00,67793.6,67802.04,67794.6,67793.87,1.58030883
2024-06-02 01:21:00,67762.04,67793.87,67793.87,67764.0,4.33084953
2024-06-02 01:22:00,67750.01,67765.92,67764.0,67753.79,2.43044101
2024-06-02 01:23:00,67725.79,67750.01,67750.01,67725.79,0.89036314
2024-06-02 01:24:00,67722.51,67730.09,67730.09,67722.52,1.23181147
2024-06-02 01:25:00,67722.51,67801.73,67722.52,67793.02,9.99645238
2024-06-02 01:26:00,67790.55,67808.05,67793.02,67804.31,3.51288264
2024-06-02 01:27:00,67799.3,67817.93,67804.32,67807.05,6.44911662
2024-06-02 01:28:00,67809.56,67822.1,67810.49,67818.9,1.60068219
2024-06-02 01:29:00,67816.22,67823.5,67816.22,67818.51,0.18704253
2024-06-02 01:30:00,67785.24,67818.52,67818.51,67786.57,2.81604256
2024-06-02 01:31:00,67785.24,67811.3,67786.23,67811.3,1.01512511
2024-06-02 01:32:00,67810.0,67820.0,67813.98,67810.6,0.99695622
2024-06-02 01:33:00,67810.17,67822.9,67810.17,67822.21,0.43867122
2024-06-02 01:34:00,67804.37,67822.21,67822.21,67804.38,1.23530786
2024-06-02 01:35:00,67771.87,67804.37,67804.37,67775.18,1.12242149
2024-06-02 01:36:00,67761.81,67775.19,67775.19,67764.68,1.36337515
2024-06-02 01:37:00,67764.67,67784.74,67764.68,67775.6,0.50658297
2024-06-02 01:38:00,67774.07,67784.58,67774.94,67778.29,0.47455456
2024-06-02 01:39:00,67778.83,67789.1,67778.83,67779.67,0.27052216
2024-06-02 01:40:00,67771.32,67779.67,67779.66,67774.99,0.56233883
2024-06-02 01:41:00,67731.34,67774.99,67774.99,67737.15,4.12894227
2024-06-02 01:42:00,67735.33,67757.11,67737.15,67755.61,1.02096001
2024-06-02 01:43:00,67749.92,67775.83,67756.19,67758.13,0.56094211
2024-06-02 01:44:00,67748.93,67760.77,67759.65,67759.89,0.12320377
2024-06-02 01:45:00,67757.57,67775.83,67757.57,67770.4,0.20369673
2024-06-02 01:46:00,67750.94,67770.68,67769.88,67751.31,0.32999656
2024-06-02 01:47:00,67748.95,67758.76,67752.71,67750.02,0.22665355
2024-06-02 01:48:00,67748.95,67750.3,67748.95,67749.58,0.11661303
2024-06-02 01:49:00,67723.49,67749.58,67749.5,67730.11,2.05342871
2024-06-02 01:50:00,67730.1,67734.32,67730.1,67733.08,1.83130335
2024-06-02 01:51:00,67711.26,67748.91,67733.08,67711.44,4.58045144
2024-06-02 01:52:00,67690.74,67711.3,67711.3,67693.13,1.73044222
2024-06-02 01:53:00,67683.38,67719.63,67692.34,67718.24,2.64449588
2024-06-02 01:54:00,67715.75,67733.59,67718.86,67716.65,0.45361762
2024-06-02 01:55:00,67668.91,67730.27,67718.49,67672.41,4.07649353
2024-06-02 01:56:00,67650.03,67699.08,67671.6,67661.88,7.6111127
2024-06-02 01:57:00,67660.89,67672.94,67660.89,67669.72,1.43284872
2024-06-02 01:58:00,67669.72,67698.12,67669.72,67690.46,1.02690437
2024-06-02 01:59:00,67688.83,67704.49,67692.04,67701.74,0.83822472
2024-06-02 02:00:00,67693.17,67709.57,67701.57,67708.41,1.02332502
2024-06-02 02:01:00,67671.81,67720.16,67708.41,67671.82,2.42452583
2024-06-02 02:02:00,67663.04,67671.82,67671.81,67666.85,0.94585976
2024-06-02 02:03:00,67666.85,67678.92,67666.86,67678.08,1.95118294
2024-06-02 02:04:00,67673.31,67688.6,67678.07,67684.46,0.83296886
2024-06-02 02:05:00,67673.03,67697.61,67684.46,67696.47,4.00106191
2024-06-02 02:06:00,67688.39,67708.35,67696.47,67691.69,2.65240354
2024-06-02 02:07:00,67691.99,67707.95,67692.16,67707.95,0.86321103
2024-06-02 02:08:00,67707.44,67714.86,67707.95,67711.53,0.41568442
2024-06-02 02:09:00,67711.53,67716.84,67711.53,67715.85,0.49718995
2024-06-02 02:10:00,67715.85,67739.99,67715.85,67736.97,1.8362571
2024-06-02 02:11:00,67725.09,67746.64,67735.73,67730.65,0.84423277
2024-06-02 02:12:00,67733.16,67740.59,67735.31,67736.04,1.83302324
2024-06-02 02:13:00,67736.04,67742.16,67736.05,67737.22,0.35999974
2024-06-02 02:14:00,67732.84,67737.9,67737.22,67736.66,0.73008055
2024-06-02 02:15:00,67715.93,67736.66,67736.66,67729.45,2.04358816
2024-06-02 02:16:00,67726.15,67731.35,67726.15,67729.22,0.1719812
2024-06-02 02:17:00,67709.13,67740.65,67729.22,67730.89,0.85638495
2024-06-02 02:18:00,67727.03,67746.64,67730.89,67732.11,1.31346872
2024-06-02 02:19:00,67731.44,67749.12,67731.99,67747.83,0.46218022
2024-06-02 02:20:00,67746.6,67752.31,67746.85,67750.36,0.58949814
2024-06-02 02:21:00,67741.93,67758.1,67750.37,67748.23,0.54417938
2024-06-02 02:22:00,67747.09,67759.14,67749.04,67747.09,0.41679459
2024-06-02 02:23:00,67740.06,67757.14,67747.08,67755.18,0.69195855
2024-06-02 02:24:00,67753.43,67758.43,67755.18,67756.66,0.70415766
2024-06-02 02:25:00,67740.01,67759.59,67756.82,67745.07,0.6275216
2024-06-02 02:26:00,67730.2,67758.6,67745.06,67730.5,3.29631472
2024-06-02 02:27:00,67704.4,67740.81,67724.56,67731.67,3.38119919
2024-06-02 02:28:00,67712.04,67731.67,67731.67,67727.14,1.0427859
2024-06-02 02:29:00,67697.64,67733.05,67728.06,67700.6,3.03814389
2024-06-02 02:30:00,67700.6,67714.01,67700.6,67706.35,1.22971041
2024-06-02 02:31:00,67690.4,67711.23,67706.77,67690.4,0.5692365
2024-06-02 02:32:00,67681.29,67690.41,67690.41,67682.81,0.60539187
2024-06-02 02:33:00,67683.82,67703.78,67683.82,67700.78,0.59748397
2024-06-02 02:34:00,67686.37,67704.87,67700.78,67692.92,0.24116245
2024-06-02 02:35:00,67668.25,67711.59,67692.8,67711.19,4.04209378
2024-06-02 02:36:00,67700.14,67724.93,67711.19,67718.89,0.20978917
2024-06-02 02:37:00,67710.54,67728.5,67718.88,67720.84,0.42488735
2024-06-02 02:38:00,67717.88,67728.49,67721.34,67727.53,0.54932875
2024-06-02 02:39:00,67675.2,67734.34,67727.54,67682.98,2.47821467
2024-06-02 02:40:00,67681.14,67715.79,67684.13,67710.08,5.15059876
2024-06-02 02:41:00,67706.61,67721.29,67708.03,67715.64,0.30680922
2024-06-02 02:42:00,67706.91,67715.64,67715.64,67708.79,0.90805289
2024-06-02 02:43:00,67689.61,67709.65,67707.12,67692.71,1.61698
2024-06-02 02:44:00,67690.06,67705.38,67692.71,67694.2,0.59382727
2024-06-02 02:45:00,67675.42,67703.28,67694.2,67677.25,0.96473553
2024-06-02 02:46:00,67664.01,67677.25,67677.25,67668.33,1.30221598
2024-06-02 02:47:00,67650.0,67669.54,67668.33,67656.48,1.19419933
2024-06-02 02:48:00,67640.0,67653.87,67652.37,67643.3,1.39397642
2024-06-02 02:49:00,67591.55,67643.49,67642.68,67628.14,4.64572124
2024-06-02 02:50:00,67618.01,67628.14,67628.14,67618.02,0.3017415
2024-06-02 02:51:00,67602.64,67620.75,67618.02,67604.09,0.11593561
2024-06-02 02:52:00,67586.59,67607.31,67604.09,67594.69,0.52631822
2024-06-02 02:53:00,67595.3,67625.5,67595.3,67625.5,0.46440465
2024-06-02 02:54:00,67622.52,67637.63,67625.5,67637.3,0.4307615
2024-06-02 02:55:00,67637.3,67653.88,67637.3,67653.87,0.30108085
2024-06-02 02:56:00,67639.11,67652.79,67652.34,67644.32,0.82589231
2024-06-02 02:57:00,67636.35,67651.48,67645.72,67651.47,0.50648341
2024-06-02 02:58:00,67653.87,67673.54,67653.88,67673.54,0.70339724
2024-06-02 02:59:00,67671.63,67696.49,67673.54,67681.22,1.56232501
2024-06-02 03:00:00,67672.15,67717.15,67684.86,67717.15,4.65533796
2024-06-02 03:01:00,67695.57,67716.49,67714.04,67703.38,0.18480431
2024-06-02 03:02:00,67685.8,67710.34,67703.05,67695.09,1.01099812
2024-06-02 03:03:00,67692.38,67701.72,67695.09,67701.71,0.68872257
2024-06-02 03:04:00,67697.53,67725.81,67701.71,67725.81,0.26173208
2024-06-02 03:05:00,67722.3,67740.16,67723.54,67735.23,0.30548739
2024-06-02 03:06:00,67725.12,67742.42,67735.21,67730.34,0.60129522
2024-06-02 03:07:00,67722.32,67740.2,67730.34,67722.33,0.58057254
2024-06-02 03:08:00,67712.66,67728.94,67722.33,67723.9,0.42653
2024-06-02 03:09:00,67723.9,67737.42,67723.9,67733.26,1.89607028
2024-06-02 03:10:00,67727.5,67738.02,67734.63,67738.02,0.89161609
2024-06-02 03:11:00,67727.82,67737.58,67735.0,67729.66,0.2787844
2024-06-02 03:12:00,67727.84,67736.26,67730.75,67727.84,0.3626365
2024-06-02 03:13:00,67727.84,67739.43,67727.84,67739.43,0.37489518
2024-06-02 03:14:00,67737.9,67746.42,67737.91,67742.97,0.33768566
2024-06-02 03:15:00,67713.49,67744.62,67742.99,67715.99,0.86095827
2024-06-02 03:16:00,67687.37,67714.02,67714.02,67689.42,1.07273023
2024-06-02 03:17:00,67687.09,67713.28,67688.9,67706.68,1.05879444
2024-06-02 03:18:00,67706.68,67714.42,67706.68,67707.88,1.29785164
2024-06-02 03:19:00,67699.43,67712.57,67707.88,67707.59,1.90710778
2024-06-02 03:20:00,67701.3,67719.01,67707.59,67712.1,2.59831656
2024-06-02 03:21:00,67712.06,67723.84,67712.1,67721.15,0.6106396
2024-06-02 03:22:00,67721.15,67748.4,67721.15,67746.62,2.24488052
2024-06-02 03:23:00,67740.08,67751.85,67747.73,67747.13,1.27522027
2024-06-02 03:24:00,67745.53,67750.56,67747.13,67750.07,0.52935307
2024-06-02 03:25:00,67750.07,67754.83,67750.07,67754.83,0.54383522
2024-06-02 03:26:00,67741.45,67754.83,67754.82,67753.84,3.66691586
2024-06-02 03:27:00,67746.14,67752.21,67752.21,67747.67,2.67291053
2024-06-02 03:28:00,67736.7,67749.44,67747.68,67749.44,3.00222759
2024-06-02 03:29:00,67743.27,67749.44,67749.44,67743.51,1.02398092
2024-06-02 03:30:00,67736.7,67744.74,67743.5,67736.71,4.49650208
2024-06-02 03:31:00,67730.23,67747.01,67736.71,67744.44,1.86378128
2024-06-02 03:32:00,67744.44,67748.77,67744.45,67748.27,0.69296371
2024-06-02 03:33:00,67748.26,67756.66,67748.27,67755.27,0.49343446
2024-06-02 03:34:00,67753.54,67755.27,67755.27,67753.58,0.10421935
2024-06-02 03:35:00,67745.0,67753.58,67753.58,67747.28,0.31448342
2024-06-02 03:36:00,67746.52,67750.11,67747.28,67746.53,0.29283435
2024-06-02 03:37:00,67740.55,67751.19,67746.55,67742.68,1.123582
2024-06-02 03:38:00,67740.36,67745.94,67742.7,67742.22,0.185438
2024-06-02 03:39:00,67742.21,67750.16,67742.22,67744.42,0.87300299
2024-06-02 03:40:00,67742.14,67746.08,67743.5,67745.26,0.44025258
2024-06-02 03:41:00,67748.93,67760.82,67750.4,67760.03,0.10345297
2024-06-02 03:42:00,67758.83,67761.14,67758.95,67760.91,0.16480824
2024-06-02 03:43:00,67744.26,67760.9,67760.9,67752.23,1.08648575
2024-06-02 03:44:00,67745.2,67752.72,67752.23,67748.21,0.33948075
2024-06-02 03:45:00,67741.67,67749.55,67748.21,67749.55,0.90933913
2024-06-02 03:46:00,67749.55,67753.11,67749.55,67749.97,0.11535366
2024-06-02 03:47:00,67744.01,67749.98,67749.98,67747.07,1.02461689
2024-06-02 03:48:00,67744.0,67747.36,67747.36,67745.05,0.44502174
2024-06-02 03:49:00,67743.25,67755.66,67747.32,67754.71,0.51147882
2024-06-02 03:50:00,67743.25,67754.71,67754.42,67749.35,3.33326951
2024-06-02 03:51:00,67746.54,67749.35,67749.35,67748.41,1.15058122
2024-06-02 03:52:00,67743.24,67752.3,67748.41,67745.59,1.60353736
2024-06-02 03:53:00,67726.38,67745.59,67745.59,67728.66,2.87010288
2024-06-02 03:54:00,67728.55,67741.91,67728.66,67736.79,1.60392561
2024-06-02 03:55:00,67732.02,67741.96,67734.99,67735.94,1.34621184
2024-06-02 03:56:00,67735.94,67740.04,67735.95,67739.12,1.88049671
2024-06-02 03:57:00,67734.81,67738.12,67737.83,67734.81,1.1519122
2024-06-02 03:58:00,67734.81,67737.45,67734.82,67735.87,0.97532326
2024-06-02 03:59:00,67730.65,67736.5,67734.81,67731.39,1.04811525
2024-06-02 04:00:00,67731.39,67740.82,67731.39,67740.38,1.14788684
2024-06-02 04:01:00,67720.37,67742.87,67740.37,67724.72,1.62728327
2024-06-02 04:02:00,67712.88,67736.95,67719.82,67715.32,3.14160613
2024-06-02 04:03:00,67715.96,67727.33,67715.96,67722.79,0.09036345
2024-06-02 04:04:00,67711.12,67722.79,67722.79,67711.97,0.70245809
2024-06-02 04:05:00,67700.0,67710.26,67710.26,67704.79,0.49785059
2024-06-02 04:06:00,67699.94,67712.35,67704.79,67699.94,0.78866016
2024-06-02 04:07:00,67699.94,67703.47,67699.95,67700.03,0.26680999
